episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,commitment_input_state_0,commitment_input_state_1,commitment_input_state_2
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:2,bandit,2,3.6368710061149017,1.8832808242002559,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:3,bandit,3,4.71393946547494,2.458905475176893,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:4,bandit,4,3.8288897342925488,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:5,bandit,5,3.686967589003199,2.79776719472183,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:6,bandit,6,2.92974463538566,2.2539108299525306,1.125,1.125,0.0,0.0,-2.0,1.125,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:7,bandit,7,1.951413277982752,2.048005271201267,0.7777777777777777,0.7777777777777777,0.0,0.0,-2.0,0.7777777777777777,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:8,bandit,8,3.92358735157374,2.458905475176893,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:9,bandit,9,3.6949361996449746,2.566725113213918,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:10,bandit,10,4.52975041827262,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:11,bandit,11,4.27975041827262,2.732601479424727,1.4615384615384617,1.4615384615384617,0.0,0.0,3.0,1.4615384615384617,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:12,bandit,12,3.3199361996449746,2.3068579736314274,1.2142857142857144,1.2142857142857144,0.0,0.0,-2.0,1.2142857142857144,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:13,bandit,13,4.0380413716877825,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:14,bandit,14,4.15864569998304,2.7183464792034853,1.4375,1.4375,0.0,0.0,3.0,1.4375,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:15,bandit,15,3.79858735157374,2.319316125085285,1.2352941176470589,1.2352941176470589,0.0,0.0,-2.0,1.2352941176470589,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:16,bandit,16,3.0429990792290873,2.212729718202278,1.0555555555555554,1.0555555555555554,0.0,0.0,-2.0,1.0555555555555554,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:17,bandit,17,4.643149927917811,2.5525383187353623,1.1578947368421053,1.1578947368421053,0.0,0.0,3.0,1.1578947368421053,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:18,bandit,18,4.151300195186874,2.607157477477803,1.25,1.25,0.0,0.0,3.0,1.25,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:19,bandit,19,4.251929081345374,2.3280368311029855,1.25,1.25,0.0,0.0,-2.0,1.25,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:20,bandit,20,4.328889734292549,2.2362617820595654,1.0952380952380951,1.0952380952380951,0.0,0.0,-2.0,1.0952380952380951,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:21,bandit,21,5.54858735157374,2.566725113213918,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:22,bandit,22,4.929882179158078,2.613603216708277,1.2608695652173911,1.2608695652173911,0.0,0.0,3.0,1.2608695652173911,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:23,bandit,23,5.15475041827262,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:24,bandit,24,5.03364569998304,2.696108678858349,1.4,1.4,0.0,0.0,3.0,1.4,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:25,bandit,25,5.03364569998304,2.732601479424727,1.4615384615384617,1.4615384615384617,0.0,0.0,3.0,1.4615384615384617,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:26,bandit,26,4.7880413716877825,2.7663911095787803,1.5185185185185186,1.5185185185185186,0.0,0.0,3.0,1.5185185185185186,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:27,bandit,27,4.679882179158078,2.41275226098922,1.3928571428571428,1.3928571428571428,0.0,0.0,-2.0,1.3928571428571428,0.0,-2.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:28,bandit,28,5.28364569998304,2.7247366517164555,1.4482758620689653,1.4482758620689653,0.0,0.0,3.0,1.4482758620689653,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:29,bandit,29,5.0380413716877825,2.755409479778713,1.5,1.5,0.0,0.0,3.0,1.5,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:30,bandit,30,5.273245464372426,2.7841034157079214,1.5483870967741935,1.5483870967741935,0.0,0.0,3.0,1.5483870967741935,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:31,bandit,31,5.148245464372426,2.811003980641554,1.59375,1.59375,0.0,0.0,3.0,1.59375,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:32,bandit,32,5.026300195186874,2.836274208306482,1.6363636363636362,1.6363636363636362,0.0,0.0,3.0,1.6363636363636362,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:33,bandit,33,4.901300195186874,2.86005795199112,1.676470588235294,1.676470588235294,0.0,0.0,3.0,1.676470588235294,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:34,bandit,34,5.026300195186874,2.8824826246080644,1.7142857142857144,1.7142857142857144,0.0,0.0,3.0,1.7142857142857144,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:35,bandit,35,5.02975041827262,2.9036614820796225,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:36,bandit,36,5.023245464372426,2.9236955364446104,1.7837837837837838,1.7837837837837838,0.0,0.0,3.0,1.7837837837837838,0.0,3.0
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:37,bandit,37,4.898245464372426,2.9426751668956515,1.8157894736842104,1.8157894736842104,0.0,0.0,3.0,1.8157894736842104,0.0,3.0
seed-12035-pa-0.35-pb-0.35,seed-12035-pa-0.35-pb-0.35:0,bandit,0,4.203889734292549,1.9949290827501829,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
seed-12035-pa-0.35-pb-0.35,seed-12035-pa-0.35-pb-0.35:1,bandit,1,3.849076984180108,1.8832808242002559,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12035-pa-0.35-pb-0.35,seed-12035-pa-0.35-pb-0.35:2,bandit,2,1.2575990353171704,1.8832808242002559,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:0,bandit,0,4.203889734292549,1.9949290827501829,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:1,bandit,1,3.849076984180108,1.8832808242002559,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:2,bandit,2,4.350412651601648,2.162401470575073,0.5,0.5,0.0,0.0,3.0,0.5,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:3,bandit,3,2.7731232641398407,1.8832808242002559,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:4,bandit,4,3.376928011042974,2.162401470575073,0.5,0.5,0.0,0.0,3.0,0.5,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:5,bandit,5,3.1128222787715707,2.374190045290659,0.8571428571428572,0.8571428571428572,0.0,0.0,3.0,0.8571428571428572,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:6,bandit,6,3.429882179158078,2.533031476327348,1.125,1.125,0.0,0.0,3.0,1.125,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:7,bandit,7,3.017675057605601,2.048005271201267,0.7777777777777777,0.7777777777777777,0.0,0.0,-2.0,0.7777777777777777,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:8,bandit,8,1.8504126516016477,1.8832808242002559,0.5,0.5,0.0,0.0,-2.0,0.5,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:9,bandit,9,4.892675057605601,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:10,bandit,10,4.350206558916746,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:11,bandit,11,3.975412651601648,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:12,bandit,12,2.974076984180108,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:13,bandit,13,4.828889734292549,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:14,bandit,14,4.436967589003199,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:15,bandit,15,4.667999079229087,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:16,bandit,16,4.4130413716877825,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:17,bandit,17,4.4130413716877825,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:18,bandit,18,4.001928011042974,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:19,bandit,19,4.792999079229087,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:20,bandit,20,4.7880413716877825,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:21,bandit,21,4.578889734292549,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:22,bandit,22,5.15864569998304,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:23,bandit,23,4.21393946547494,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:24,bandit,24,3.767675057605601,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:25,bandit,25,5.401300195186874,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:26,bandit,26,4.33893946547494,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:27,bandit,27,3.6128222787715703,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:28,bandit,28,3.71393946547494,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:29,bandit,29,3.58893946547494,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:30,bandit,30,5.02975041827262,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:31,bandit,31,4.21393946547494,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:32,bandit,32,4.90475041827262,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:33,bandit,33,4.895541900901097,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:34,bandit,34,4.9130413716877825,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:35,bandit,35,4.0699361996449746,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:36,bandit,36,5.273245464372426,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:37,bandit,37,4.792999079229087,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:38,bandit,38,5.270541900901097,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:39,bandit,39,4.78364569998304,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:40,bandit,40,5.520541900901097,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:41,bandit,41,5.268149927917811,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:42,bandit,42,5.27975041827262,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:43,bandit,43,5.273245464372426,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:44,bandit,44,4.7880413716877825,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:45,bandit,45,4.7880413716877825,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:46,bandit,46,5.768149927917811,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:47,bandit,47,5.398245464372426,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:48,bandit,48,5.516034256080317,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:49,bandit,49,5.512509570276173,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:50,bandit,50,5.266034256080317,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:51,bandit,51,5.395541900901097,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:52,bandit,52,4.29858735157374,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:53,bandit,53,5.643149927917811,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:54,bandit,54,5.03364569998304,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:55,bandit,55,5.643149927917811,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:56,bandit,56,5.151300195186874,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:57,bandit,57,5.02975041827262,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:58,bandit,58,5.762509570276173,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:59,bandit,59,5.151300195186874,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:60,bandit,60,5.026300195186874,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:61,bandit,61,5.887509570276173,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:62,bandit,62,5.523245464372426,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:63,bandit,63,5.148245464372426,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:64,bandit,64,4.776300195186874,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:65,bandit,65,5.636047744848593,2.6565748115781065,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:66,bandit,66,5.145541900901097,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:67,bandit,67,4.895541900901097,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:68,bandit,68,4.523245464372426,2.377454165203289,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:69,bandit,69,5.65864569998304,2.9036614820796225,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:70,bandit,70,5.518149927917811,2.9036614820796225,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:71,bandit,71,5.78364569998304,2.6245408357048055,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:72,bandit,72,4.929882179158078,2.6245408357048055,1.75,1.75,0.0,0.0,-2.0,1.75,0.0,-2.0
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:73,bandit,73,6.014163456931506,2.9036614820796225,1.75,1.75,0.0,0.0,3.0,1.75,0.0,3.0
