episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,generic_latent_value
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:20,bandit,20,4.7880413716877825,4.2318566708749135,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,16.48595934279712
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:21,bandit,21,4.578889734292549,4.265726270048432,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,16.91166137565726
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:22,bandit,22,5.15864569998304,4.297902389263276,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,17.316078306874395
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:23,bandit,23,4.21393946547494,4.328469702517378,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,17.700274391530673
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:24,bandit,24,3.767675057605601,4.357508650108774,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,18.06526067195414
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:25,bandit,25,5.401300195186874,4.385095650320601,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,18.411997638356432
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:26,bandit,26,4.33893946547494,4.411303300521836,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,18.74139775643861
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:27,bandit,27,3.6128222787715703,4.4362005682130095,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.054327868616678
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:28,bandit,28,3.71393946547494,4.4598529725196245,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.351611475185845
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:29,bandit,29,3.58893946547494,4.482322756610909,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.634030901426552
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:30,bandit,30,5.02975041827262,4.503669051497629,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,19.902329356355224
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:31,bandit,31,4.21393946547494,4.523948031640013,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,20.15721288853746
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:32,bandit,32,4.90475041827262,4.543213062775278,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,20.399352244110588
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:33,bandit,33,4.895541900901097,4.561514842353779,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,20.629384631905058
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:34,bandit,34,4.9130413716877825,4.578901532953355,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,20.847915400309805
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:35,bandit,35,4.0699361996449746,4.5954188890229535,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.055519630294313
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:36,bandit,36,5.273245464372426,4.611110377289071,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.252743648779596
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:37,bandit,37,4.792999079229087,4.626017291141882,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.440106466340616
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:38,bandit,38,5.270541900901097,4.640178859302054,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.618101143023583
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:39,bandit,39,4.78364569998304,4.653632349054217,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.787196085872402
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:40,bandit,40,5.520541900901097,4.6664131643187705,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.94783628157878
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:41,bandit,41,5.268149927917811,4.678554938820097,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.10044446749984
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:42,bandit,42,5.27975041827262,4.690089624596358,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.24542224412485
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:43,bandit,43,5.273245464372426,4.7010475760838055,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.383151131918606
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:44,bandit,44,4.7880413716877825,4.711457629996881,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.513993575322676
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:45,bandit,45,4.7880413716877825,4.721347181214302,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.63829389655654
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:46,bandit,46,5.768149927917811,4.730742254870853,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.756379201728713
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:47,bandit,47,5.398245464372426,4.739667574844575,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.868560241642275
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:48,bandit,48,5.516034256080317,4.748146628819612,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.97513222956016
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:49,bandit,49,5.512509570276173,4.756201730095896,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.07637561808215
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:50,bandit,50,5.266034256080317,4.763854076308367,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.172556837178043
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:51,bandit,51,5.395541900901097,4.771123805210214,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.26392899531914
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:52,bandit,52,4.29858735157374,4.778030047666968,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.350732545553182
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:53,bandit,53,5.643149927917811,4.784590978000885,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.433195918275523
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:54,bandit,54,5.03364569998304,4.790823861818106,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.511536122361747
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:55,bandit,55,5.643149927917811,4.796745101444467,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.58595931624366
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:56,bandit,56,5.151300195186874,4.802370279089509,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.656661350431477
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:57,bandit,57,5.02975041827262,4.807714197852299,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.723828282909903
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:58,bandit,58,5.762509570276173,4.8127909206769495,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.787636868764405
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:59,bandit,59,5.151300195186874,4.817613807360367,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.848255025326186
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:60,bandit,60,5.026300195186874,4.822195549709614,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.905842274059875
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:61,bandit,61,5.887509570276173,4.826548204941399,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.96055016035688
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:62,bandit,62,5.523245464372426,4.830683227411594,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.012522652339037
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:63,bandit,63,5.148245464372426,4.83461149875828,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.061896519722083
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:64,bandit,64,4.776300195186874,4.8383433565376315,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.108801693735977
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:65,bandit,65,5.636047744848593,4.841888621428015,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.153361609049178
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:66,bandit,66,5.145541900901097,4.84525662307388,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.195693528596717
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:67,bandit,67,4.895541900901097,4.8484562246374505,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.23590885216688
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:68,bandit,68,4.523245464372426,4.851495846122844,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.274113409558534
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:69,bandit,69,5.65864569998304,4.854383486533967,1.75,1.75,0.0,0.0,3.0,24.310407739080606
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:70,bandit,70,5.518149927917811,4.857126744924534,1.75,1.75,0.0,0.0,3.0,24.344887352126573
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:71,bandit,71,5.78364569998304,4.859732840395572,1.75,1.75,0.0,0.0,-2.0,24.377642984520243
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:72,bandit,72,4.929882179158078,4.8622086310930595,1.75,1.75,0.0,0.0,-2.0,24.40876083529423
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:73,bandit,73,6.014163456931506,4.864560632255672,1.75,1.75,0.0,0.0,3.0,24.43832279352952
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:74,bandit,74,5.65475041827262,4.8667950333601535,1.75,1.75,0.0,0.0,-2.0,24.466406653853042
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:75,bandit,75,6.012509570276173,4.8689177144094105,1.75,1.75,0.0,0.0,3.0,24.493086321160387
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:76,bandit,76,5.526300195186874,4.870934261406205,1.75,1.75,0.0,0.0,-2.0,24.518432005102365
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:77,bandit,77,5.764163456931506,4.872849981053161,1.75,1.75,0.0,0.0,3.0,24.542510404847246
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:78,bandit,78,5.639163456931506,4.874669914717768,1.75,1.75,0.0,0.0,3.0,24.56538488460488
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:79,bandit,79,5.761047744848593,4.876398851699145,1.75,1.75,0.0,0.0,3.0,24.587115640374638
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:80,bandit,80,5.648245464372426,4.878041341831453,1.75,1.75,0.0,0.0,-2.0,24.607759858355905
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:81,bandit,81,6.016034256080317,4.879601707457145,1.75,1.75,0.0,0.0,3.0,24.627371865438107
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:82,bandit,82,5.40864569998304,4.881084054801554,1.75,1.75,0.0,0.0,-2.0,24.6460032721662
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:83,bandit,83,5.1630413716877825,4.882492284778741,1.75,1.75,0.0,0.0,-2.0,24.66370310855789
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:84,bandit,84,5.04858735157374,4.883830103257069,1.75,1.75,0.0,0.0,-2.0,24.680517953129993
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:85,bandit,85,4.929882179158078,4.885101030811481,1.75,1.75,0.0,0.0,-2.0,24.69649205547349
