episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,generic_latent_value
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:35,bandit,35,5.02975041827262,4.609874043472943,1.75,1.75,0.0,0.0,3.0,23.58542193804207
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:36,bandit,36,5.023245464372426,4.655580713275286,1.7837837837837838,1.7837837837837838,0.0,0.0,3.0,24.189934624923747
seed-12033-pa-0.65-pb-0.35,seed-12033-pa-0.65-pb-0.35:37,bandit,37,4.898245464372426,4.701421971504487,1.8157894736842104,1.8157894736842104,0.0,0.0,3.0,24.79622736736177
seed-12035-pa-0.35-pb-0.35,seed-12035-pa-0.35-pb-0.35:0,bandit,0,4.203889734292549,2.864405700678059,0.5,0.5,0.0,0.0,0.0,0.5
seed-12035-pa-0.35-pb-0.35,seed-12035-pa-0.35-pb-0.35:1,bandit,1,3.849076984180108,2.9003200307281114,0.5,0.5,0.0,0.0,-2.0,0.975
seed-12035-pa-0.35-pb-0.35,seed-12035-pa-0.35-pb-0.35:2,bandit,2,1.2575990353171704,2.934438644275662,0.5,0.5,0.0,0.0,-2.0,1.42625
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:0,bandit,0,4.203889734292549,2.864405700678059,0.5,0.5,0.0,0.0,0.0,0.5
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:1,bandit,1,3.849076984180108,2.9003200307281114,0.5,0.5,0.0,0.0,-2.0,0.975
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:2,bandit,2,4.350412651601648,2.934438644275662,0.5,0.5,0.0,0.0,3.0,1.42625
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:3,bandit,3,2.7731232641398407,2.966851327145834,0.5,0.5,0.0,0.0,-2.0,1.8549375
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:4,bandit,4,3.376928011042974,2.997643375872498,0.5,0.5,0.0,0.0,3.0,2.2621906249999997
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:5,bandit,5,3.1128222787715707,3.05389907783956,0.8571428571428572,0.8571428571428572,0.0,0.0,3.0,3.0062239508928568
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:6,bandit,6,3.429882179158078,3.127594436465818,1.125,1.125,0.0,0.0,3.0,3.9809127533482136
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:7,bandit,7,3.017675057605601,3.171351861919496,0.7777777777777777,0.7777777777777777,0.0,0.0,-2.0,4.5596448934585805
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:8,bandit,8,1.8504126516016477,3.191918883907477,0.5,0.5,0.0,0.0,-2.0,4.8316626487856515
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:9,bandit,9,4.892675057605601,3.2744651513750984,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,5.9234128496797025
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:10,bandit,10,4.350206558916746,3.352884105469339,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,6.960575540529051
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:11,bandit,11,3.975412651601648,3.4273821118588677,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,7.945880096835932
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:12,bandit,12,2.974076984180108,3.4981552179289195,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,8.88191942532747
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:13,bandit,13,4.828889734292549,3.565389668695469,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,9.77115678739443
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:14,bandit,14,4.436967589003199,3.629262396923691,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,10.615932281358042
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:15,bandit,15,4.667999079229087,3.689941488740502,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,11.418469000623473
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:16,bandit,16,4.4130413716877825,3.7475866259664725,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,12.180878883925633
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:17,bandit,17,4.4130413716877825,3.802349506331144,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,12.905168273062685
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:18,bandit,18,4.001928011042974,3.8543742426775824,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,13.593243192742884
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:19,bandit,19,4.792999079229087,3.9037977422066987,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,14.246914366439073
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:20,bandit,20,4.7880413716877825,3.9507500667593596,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,14.867901981450453
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:21,bandit,21,4.578889734292549,3.9953547750843867,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,15.457840215711263
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:22,bandit,22,5.15864569998304,4.037729247993163,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,16.018281538259032
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:23,bandit,23,4.21393946547494,4.0779849972565,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,16.55070079467941
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:24,bandit,24,3.767675057605601,4.116227959056671,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,17.056499088278773
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:25,bandit,25,5.401300195186874,4.152558772766832,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,17.537007467198166
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:26,bandit,26,4.33893946547494,4.187073045791486,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,17.99349042717159
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:27,bandit,27,3.6128222787715703,4.219861605164907,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,18.427149239146342
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:28,bandit,28,3.71393946547494,4.251010736569657,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,18.839125110522357
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:29,bandit,29,3.58893946547494,4.280602411404169,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.23050218832957
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:30,bandit,30,5.02975041827262,4.308714502496956,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,19.602310412246425
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:31,bandit,31,4.21393946547494,4.335420989035104,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.955528224967434
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:32,bandit,32,4.90475041827262,4.3607921512463435,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,20.291085147052392
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:33,bandit,33,4.895541900901097,4.3848947553470214,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,20.609864223033103
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:34,bandit,34,4.9130413716877825,4.407792229242666,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,20.912704345214777
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:35,bandit,35,4.0699361996449746,4.429544829443528,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.20040246128737
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:36,bandit,36,5.273245464372426,4.450209799634347,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.473715671556334
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:37,bandit,37,4.792999079229087,4.469841521315625,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.733363221311848
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:38,bandit,38,5.270541900901097,4.488491656912839,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.980028393579587
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:39,bandit,39,4.78364569998304,4.5062092857301925,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.21436030723394
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:40,bandit,40,5.520541900901097,4.523041033106678,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.436975625205573
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:41,bandit,41,5.268149927917811,4.539031193114339,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.648460177278626
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:42,bandit,42,5.27975041827262,4.554221845121618,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.849370501748027
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:43,bandit,43,5.273245464372426,4.568652964528532,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.040235309993957
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:44,bandit,44,4.7880413716877825,4.582362527965101,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.22155687782759
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:45,bandit,45,4.7880413716877825,4.5953866132298415,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.393812367269543
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:46,bandit,46,5.768149927917811,4.6077594942313445,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.557455082239397
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:47,bandit,47,5.398245464372426,4.6195137311827725,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.71291566146076
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:48,bandit,48,5.516034256080317,4.630680256286629,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.860603211721052
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:49,bandit,49,5.512509570276173,4.641288455135293,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.00090638446833
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:50,bandit,50,5.266034256080317,4.651366244041523,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.134194398578245
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:51,bandit,51,5.395541900901097,4.660940143502443,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.260818011982664
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:52,bandit,52,4.29858735157374,4.670035347990316,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.38111044471686
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:53,bandit,53,5.643149927917811,4.678675792253795,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.495388255814348
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:54,bandit,54,5.03364569998304,4.686884214304101,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.603952176356962
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:55,bandit,55,5.643149927917811,4.694682215251891,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.707087900872445
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:56,bandit,56,5.151300195186874,4.702090316152292,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.805066839162155
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:57,bandit,57,5.02975041827262,4.709128012007673,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.898146830537378
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:58,bandit,58,5.762509570276173,4.715813823070285,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.98657282234384
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:59,bandit,59,5.151300195186874,4.722165343579766,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.070577514559982
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:60,bandit,60,5.026300195186874,4.728199288063773,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.150381972165313
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:61,bandit,61,5.887509570276173,4.733931535323579,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,25.22619620689038
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:62,bandit,62,5.523245464372426,4.739377170220395,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.29821972987919
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:63,bandit,63,5.148245464372426,4.7445505233723715,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.366642076718563
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:64,bandit,64,4.776300195186874,4.749465208866748,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.431643306215964
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:65,bandit,65,5.636047744848593,4.754134160086406,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,25.493394474238496
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:66,bandit,66,5.145541900901097,4.758569663745081,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.5520580838599
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:67,bandit,67,4.895541900901097,4.762783392220822,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.607788513000237
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:68,bandit,68,4.523245464372426,4.766786434272776,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.660732420683555
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:69,bandit,69,5.65864569998304,4.8020931225116525,1.75,1.75,0.0,0.0,3.0,26.127695799649377
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:70,bandit,70,5.518149927917811,4.835634476338585,1.75,1.75,0.0,0.0,3.0,26.571311009666907
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:71,bandit,71,5.78364569998304,4.867498762474171,1.75,1.75,0.0,0.0,-2.0,26.99274545918356
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:72,bandit,72,4.929882179158078,4.897769834302978,1.75,1.75,0.0,0.0,-2.0,27.39310818622438
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:73,bandit,73,6.014163456931506,4.926527352540344,1.75,1.75,0.0,0.0,3.0,27.77345277691316
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:74,bandit,74,5.65475041827262,4.953846994865843,1.75,1.75,0.0,0.0,-2.0,28.1347801380675
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:75,bandit,75,6.012509570276173,4.979800655075065,1.75,1.75,0.0,0.0,3.0,28.478041131164126
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:76,bandit,76,5.526300195186874,5.004456632273827,1.75,1.75,0.0,0.0,-2.0,28.804139074605917
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:77,bandit,77,5.764163456931506,5.027879810612651,1.75,1.75,0.0,0.0,3.0,29.11393212087562
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:78,bandit,78,5.639163456931506,5.050131830034534,1.75,1.75,0.0,0.0,3.0,29.408235514831837
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:79,bandit,79,5.761047744848593,5.071271248485322,1.75,1.75,0.0,0.0,3.0,29.687823739090245
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:80,bandit,80,5.648245464372426,5.091353696013572,1.75,1.75,0.0,0.0,-2.0,29.95343255213573
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:81,bandit,81,6.016034256080317,5.110432021165408,1.75,1.75,0.0,0.0,3.0,30.205760924528942
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:82,bandit,82,5.40864569998304,5.128556430059653,1.75,1.75,0.0,0.0,-2.0,30.445472878302493
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:83,bandit,83,5.1630413716877825,5.1457746185091855,1.75,1.75,0.0,0.0,-2.0,30.673199234387365
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:84,bandit,84,5.04858735157374,5.162131897536241,1.75,1.75,0.0,0.0,-2.0,30.889539272667996
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:85,bandit,85,4.929882179158078,5.177671312611945,1.75,1.75,0.0,0.0,-2.0,31.095062309034596
