episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,generic_latent_value
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:94,bandit,94,6.561967589003199,2.3607415669168645,1.2307692307692308,1.2307692307692308,0.0,0.0,3.0,1.2307692307692308
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:95,bandit,95,6.554882179158078,2.3803060210419584,1.2575757575757578,1.2575757575757578,0.0,0.0,3.0,1.2575757575757578
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:96,bandit,96,6.0699361996449746,2.3448208495431673,1.2089552238805972,1.2089552238805972,0.0,0.0,-2.0,1.2089552238805972
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:97,bandit,97,6.804882179158078,2.3640440067436064,1.2352941176470589,1.2352941176470589,0.0,0.0,3.0,1.2352941176470589
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:98,bandit,98,6.54858735157374,2.3827099709817143,1.2608695652173911,1.2608695652173911,0.0,0.0,3.0,1.2608695652173911
seed-12113-pa-0.65-pb-0.35,seed-12113-pa-0.65-pb-0.35:99,bandit,99,6.417999079229087,2.4008426219558765,1.2857142857142856,1.2857142857142856,0.0,0.0,3.0,1.2857142857142856
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:0,bandit,0,4.203889734292549,1.8273975348980027,0.5,0.5,0.0,0.0,0.0,0.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:1,bandit,1,4.42870067827652,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:2,bandit,2,3.201413277982752,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:3,bandit,3,3.42974463538566,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:4,bandit,4,2.2254126516016477,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:5,bandit,5,4.001929081345374,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:6,bandit,6,2.701413277982752,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:7,bandit,7,2.8825990353171704,2.6093681081587397,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:8,bandit,8,2.767675057605601,2.6093681081587397,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:9,bandit,9,2.0537006782765204,2.6093681081587397,1.5714285714285716,1.5714285714285716,0.0,0.0,-2.0,1.5714285714285716
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:10,bandit,10,2.656150136248314,2.283547035966766,1.125,1.125,0.0,0.0,-2.0,1.125
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:11,bandit,11,2.0231232641398407,2.283547035966766,1.125,1.125,0.0,0.0,-2.0,1.125
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:12,bandit,12,4.075939419878843,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:13,bandit,13,3.7234445810050545,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:14,bandit,14,4.224076984180108,2.557236736608024,1.5,1.5,0.0,0.0,3.0,1.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:15,bandit,15,3.6481232641398407,2.557236736608024,1.5,1.5,0.0,0.0,-2.0,1.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:16,bandit,16,4.281150136248314,2.557236736608024,1.5,1.5,0.0,0.0,3.0,1.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:17,bandit,17,3.474076984180108,2.3250151724275625,1.1818181818181817,1.1818181818181817,0.0,0.0,-2.0,1.1818181818181817
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:18,bandit,18,4.7234445810050545,2.3250151724275625,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:19,bandit,19,4.3484445810050545,2.3250151724275625,1.1818181818181817,1.1818181818181817,0.0,0.0,3.0,1.1818181818181817
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:20,bandit,20,3.7731232641398407,2.131497202277178,0.9166666666666664,0.9166666666666664,0.0,0.0,-2.0,0.9166666666666664
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:21,bandit,21,3.224076984180108,2.131497202277178,0.9166666666666664,0.9166666666666664,0.0,0.0,-2.0,0.9166666666666664
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:22,bandit,22,4.575939419878843,2.2484586128076303,1.076923076923077,1.076923076923077,0.0,0.0,3.0,1.076923076923077
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:23,bandit,23,3.8825990353171704,2.2484586128076303,1.076923076923077,1.076923076923077,0.0,0.0,-2.0,1.076923076923077
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:24,bandit,24,4.67870067827652,2.2484586128076303,1.076923076923077,1.076923076923077,0.0,0.0,3.0,1.076923076923077
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:25,bandit,25,3.9734445810050545,2.0880543926515815,0.8571428571428572,0.8571428571428572,0.0,0.0,-2.0,0.8571428571428572
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:26,bandit,26,4.80370067827652,2.1923171357530133,1.0,1.0,0.0,0.0,3.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:27,bandit,27,3.974076984180108,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:28,bandit,28,3.700939419878843,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:29,bandit,29,3.3825990353171704,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:30,bandit,30,4.011871006114902,2.0554722854323844,0.8125,0.8125,0.0,0.0,-2.0,0.8125
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:31,bandit,31,3.849076984180108,1.9347268292671234,0.6470588235294117,0.6470588235294117,0.0,0.0,-2.0,0.6470588235294117
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:32,bandit,32,3.0231232641398407,1.8273975348980027,0.5,0.5,0.0,0.0,-2.0,0.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:33,bandit,33,3.5231232641398407,1.8273975348980027,0.5,0.5,0.0,0.0,-2.0,0.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:34,bandit,34,3.575939419878843,1.7313660609887893,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:35,bandit,35,4.13259903531717,1.7313660609887893,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:36,bandit,36,4.63259903531717,1.7313660609887893,0.3684210526315787,0.3684210526315787,0.0,0.0,3.0,0.3684210526315787
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:37,bandit,37,4.648123264139841,1.7313660609887893,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:38,bandit,38,4.450939419878843,1.7313660609887893,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:39,bandit,39,4.273123264139841,1.7313660609887893,0.3684210526315787,0.3684210526315787,0.0,0.0,-2.0,0.3684210526315787
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:40,bandit,40,5.148123264139841,1.8273975348980027,0.5,0.5,0.0,0.0,3.0,0.5
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:41,bandit,41,5.136871006114902,1.7405119156468096,0.3809523809523809,0.3809523809523809,0.0,0.0,-2.0,0.3809523809523809
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:42,bandit,42,5.13259903531717,1.7405119156468096,0.3809523809523809,0.3809523809523809,0.0,0.0,3.0,0.3809523809523809
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:43,bandit,43,5.011871006114902,1.6615249890548163,0.2727272727272729,0.2727272727272729,0.0,0.0,-2.0,0.2727272727272729
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:44,bandit,44,5.63259903531717,1.6615249890548163,0.2727272727272729,0.2727272727272729,0.0,0.0,3.0,0.2727272727272729
seed-12115-pa-0.35-pb-0.35,seed-12115-pa-0.35-pb-0.35:45,bandit,45,5.17870067827652,1.5894064908621262,0.1739130434782607,0.1739130434782607,0.0,0.0,-2.0,0.1739130434782607
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:0,bandit,0,4.203889734292549,1.8273975348980027,0.5,0.5,0.0,0.0,0.0,0.5
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:1,bandit,1,4.42870067827652,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:2,bandit,2,3.6368710061149017,1.8273975348980027,0.5,0.5,0.0,0.0,-2.0,0.5
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:3,bandit,3,4.100206558916746,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:4,bandit,4,3.392675057605601,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:5,bandit,5,3.251928011042974,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:6,bandit,6,2.974076984180108,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:7,bandit,7,5.151300195186874,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:8,bandit,8,3.599076984180108,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:9,bandit,9,4.5699361996449746,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:10,bandit,10,3.3868710061149017,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:11,bandit,11,4.1949361996449746,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:12,bandit,12,3.4754126516016477,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:13,bandit,13,3.156150136248314,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:14,bandit,14,3.0352241504380864,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:15,bandit,15,2.326413277982752,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:16,bandit,16,2.474076984180108,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:17,bandit,17,3.031150136248314,2.1923171357530133,1.0,1.0,0.0,0.0,-2.0,1.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:18,bandit,18,4.453889734292549,2.1923171357530133,1.0,1.0,0.0,0.0,3.0,1.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:19,bandit,19,4.0699361996449746,2.1923171357530133,1.0,1.0,0.0,0.0,3.0,1.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:20,bandit,20,4.776300195186874,2.1923171357530133,1.0,1.0,0.0,0.0,3.0,1.0
seed-12118-pa-0.50-pb-0.35,seed-12118-pa-0.50-pb-0.35:21,bandit,21,4.526300195186874,2.1923171357530133,1.0,1.0,0.0,0.0,3.0,1.0
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:0,bandit,0,4.203889734292549,1.8273975348980027,0.5,0.5,0.0,0.0,0.0,0.5
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:1,bandit,1,4.42870067827652,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:2,bandit,2,2.501928011042974,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:3,bandit,3,2.6368710061149017,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12123-pa-0.35-pb-0.50,seed-12123-pa-0.35-pb-0.50:4,bandit,4,1.2254126516016477,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:0,bandit,0,4.203889734292549,1.8273975348980027,0.5,0.5,0.0,0.0,0.0,0.5
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:1,bandit,1,4.42870067827652,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:2,bandit,2,3.201413277982752,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:3,bandit,3,3.4878222787715707,2.9221563374630346,2.0,2.0,0.0,0.0,3.0,2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:4,bandit,4,2.826413277982752,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,1.3333333333333337
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:5,bandit,5,4.96393946547494,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:6,bandit,6,4.08893946547494,2.6093681081587397,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:7,bandit,7,3.6949361996449746,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:8,bandit,8,2.1269290813453736,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:9,bandit,9,4.001928011042974,2.8410630928285876,1.8888888888888888,1.8888888888888888,0.0,0.0,3.0,1.8888888888888888
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:10,bandit,10,3.4754126516016477,2.9221563374630346,2.0,2.0,0.0,0.0,3.0,2.0
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:11,bandit,11,3.6004126516016477,2.988505355800309,2.090909090909091,2.090909090909091,0.0,0.0,3.0,2.090909090909091
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:12,bandit,12,3.325939419878843,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:13,bandit,13,3.0681471805599436,2.5291659980807153,1.4615384615384617,1.4615384615384617,0.0,0.0,-2.0,1.4615384615384617
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:14,bandit,14,2.4287006782765204,2.5291659980807153,1.4615384615384617,1.4615384615384617,0.0,0.0,-2.0,1.4615384615384617
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:15,bandit,15,3.200939419878843,2.348711250405161,1.2142857142857144,1.2142857142857144,0.0,0.0,-2.0,1.2142857142857144
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:16,bandit,16,5.203889734292549,2.348711250405161,1.2142857142857144,1.2142857142857144,0.0,0.0,3.0,1.2142857142857144
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:17,bandit,17,5.001928011042974,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:18,bandit,18,4.600206558916746,2.5116217865011476,1.4375,1.4375,0.0,0.0,3.0,1.4375
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:19,bandit,19,4.474076984180108,2.3640440067436064,1.2352941176470589,1.2352941176470589,0.0,0.0,-2.0,1.2352941176470589
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:20,bandit,20,5.578889734292549,2.435596869656354,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,1.3333333333333337
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:21,bandit,21,4.71393946547494,2.499617852262496,1.4210526315789471,1.4210526315789471,0.0,0.0,3.0,1.4210526315789471
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:22,bandit,22,4.686967589003199,2.557236736608024,1.5,1.5,0.0,0.0,3.0,1.5
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:23,bandit,23,4.804882179158078,2.6093681081587397,1.5714285714285716,1.5714285714285716,0.0,0.0,3.0,1.5714285714285716
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:24,bandit,24,4.67358735157374,2.656760264113936,1.6363636363636362,1.6363636363636362,0.0,0.0,3.0,1.6363636363636362
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:25,bandit,25,4.542999079229087,2.70003136302955,1.6956521739130437,1.6956521739130437,0.0,0.0,3.0,1.6956521739130437
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:26,bandit,26,4.54858735157374,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:27,bandit,27,4.2880413716877825,2.77618849712103,1.7999999999999998,1.7999999999999998,0.0,0.0,3.0,1.7999999999999998
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:28,bandit,28,4.5380413716877825,2.8098733833538008,1.8461538461538465,1.8461538461538465,0.0,0.0,3.0,1.8461538461538465
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:29,bandit,29,4.77975041827262,2.8410630928285876,1.8888888888888888,1.8888888888888888,0.0,0.0,3.0,1.8888888888888888
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:30,bandit,30,3.6269290813453736,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:31,bandit,31,5.1630413716877825,2.7711551233161336,1.793103448275862,1.793103448275862,0.0,0.0,3.0,1.793103448275862
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:32,bandit,32,4.6630413716877825,2.8005164705113645,1.8333333333333337,1.8333333333333337,0.0,0.0,3.0,1.8333333333333337
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:33,bandit,33,4.901300195186874,2.8279835372423867,1.870967741935484,1.870967741935484,0.0,0.0,3.0,1.870967741935484
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:34,bandit,34,3.8769290813453736,2.7396965370355293,1.75,1.75,0.0,0.0,-2.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:35,bandit,35,5.773245464372426,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:36,bandit,36,5.28364569998304,2.7673419613427273,1.787878787878788,1.787878787878788,0.0,0.0,3.0,1.787878787878788
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:37,bandit,37,5.276300195186874,2.79336118422009,1.823529411764706,1.823529411764706,0.0,0.0,3.0,1.823529411764706
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:38,bandit,38,5.395541900901097,2.817893594361603,1.8571428571428572,1.8571428571428572,0.0,0.0,3.0,1.8571428571428572
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:39,bandit,39,5.393149927917811,2.8410630928285876,1.8888888888888888,1.8888888888888888,0.0,0.0,3.0,1.8888888888888888
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:40,bandit,40,4.600412651601648,2.7643532668230297,1.7837837837837838,1.7837837837837838,0.0,0.0,-2.0,1.7837837837837838
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:41,bandit,41,3.8868710061149017,2.7643532668230297,1.7837837837837838,1.7837837837837838,0.0,0.0,-2.0,1.7837837837837838
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:42,bandit,42,4.67870067827652,2.6916808000809223,1.6842105263157894,1.6842105263157894,0.0,0.0,-2.0,1.6842105263157894
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:43,bandit,43,4.273123264139841,2.622735126505077,1.58974358974359,1.58974358974359,0.0,0.0,-2.0,1.58974358974359
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:44,bandit,44,6.151300195186874,2.6484666368217766,1.625,1.625,0.0,0.0,3.0,1.625
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:45,bandit,45,5.6630413716877825,2.672942951513271,1.6585365853658538,1.6585365853658538,0.0,0.0,3.0,1.6585365853658538
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:46,bandit,46,5.53364569998304,2.6962537274099327,1.690476190476191,1.690476190476191,0.0,0.0,3.0,1.690476190476191
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:47,bandit,47,5.651300195186874,2.718480281171866,1.7209302325581397,1.7209302325581397,0.0,0.0,3.0,1.7209302325581397
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:48,bandit,48,5.523245464372426,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:49,bandit,49,5.126929081345374,2.6788766035596936,1.6666666666666663,1.6666666666666663,0.0,0.0,-2.0,1.6666666666666663
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:50,bandit,50,5.773245464372426,2.70003136302955,1.6956521739130437,1.6956521739130437,0.0,0.0,3.0,1.6956521739130437
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:51,bandit,51,5.401300195186874,2.7202859199687732,1.7234042553191489,1.7234042553191489,0.0,0.0,3.0,1.7234042553191489
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:52,bandit,52,5.270541900901097,2.7396965370355293,1.75,1.75,0.0,0.0,3.0,1.75
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:53,bandit,53,5.270541900901097,2.7583148840179277,1.7755102040816326,1.7755102040816326,0.0,0.0,3.0,1.7755102040816326
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:54,bandit,54,5.201413277982752,2.703204576950028,1.7000000000000002,1.7000000000000002,0.0,0.0,-2.0,1.7000000000000002
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:55,bandit,55,4.30370067827652,2.650255458394595,1.6274509803921569,1.6274509803921569,0.0,0.0,-2.0,1.6274509803921569
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:56,bandit,56,5.773245464372426,2.669519690717258,1.6538461538461535,1.6538461538461535,0.0,0.0,3.0,1.6538461538461535
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:57,bandit,57,5.401300195186874,2.688056970876801,1.6792452830188678,1.6792452830188678,0.0,0.0,3.0,1.6792452830188678
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:58,bandit,58,5.100412651601648,2.6383299812424705,1.6111111111111112,1.6111111111111112,0.0,0.0,-2.0,1.6111111111111112
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:59,bandit,59,6.020541900901097,2.656760264113936,1.6363636363636362,1.6363636363636362,0.0,0.0,3.0,1.6363636363636362
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:60,bandit,60,5.893149927917811,2.6745323225971345,1.6607142857142856,1.6607142857142856,0.0,0.0,3.0,1.6607142857142856
seed-12129-pa-0.65-pb-0.35,seed-12129-pa-0.65-pb-0.35:61,bandit,61,5.392675057605601,2.6276598174747803,1.5964912280701755,1.5964912280701755,0.0,0.0,-2.0,1.5964912280701755
