episode_id,state_id,task,round,observed_persistence_logit,predicted_persistence_logit,termination_advantage,estimated_continue_value,estimated_outside_value,cost_component,progress_component,commitment_input_state_0,commitment_input_state_1,commitment_input_state_2
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:14,bandit,14,4.436967589003199,3.8134990469062524,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,10.615932281358042,0.0,9.362269441694632
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:15,bandit,15,4.667999079229087,3.9631045808365655,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,11.418469000623473,0.0,11.8941559696099
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:16,bandit,16,4.4130413716877825,4.105229838070363,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,12.180878883925633,0.0,14.299448171129404
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:17,bandit,17,4.4130413716877825,4.24024883244247,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,12.905168273062685,0.0,16.584475762572932
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:18,bandit,18,4.001928011042974,4.150111531447263,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,13.593243192742884,0.0,13.755251974444285
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:19,bandit,19,4.792999079229087,4.282886441150525,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,14.246914366439073,0.0,16.06748937572207
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:20,bandit,20,4.7880413716877825,4.409022605368625,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,14.867901981450453,0.0,18.264114906935966
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:21,bandit,21,4.578889734292549,4.31044661572711,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,15.457840215711263,0.0,15.350909161589165
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:22,bandit,22,5.15864569998304,4.43520477121638,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,16.018281538259032,0.0,17.583363703509704
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:23,bandit,23,4.21393946547494,4.335319673282477,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,16.55070079467941,0.0,14.704195518334217
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:24,bandit,24,3.767675057605601,4.2404288302452695,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,17.056499088278773,0.0,11.968985742417505
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:25,bandit,25,5.401300195186874,4.368687875008632,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,17.537007467198166,0.0,14.37053645529663
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:26,bandit,26,4.33893946547494,4.272128621885117,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,17.99349042717159,0.0,11.652009632531797
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:27,bandit,27,3.6128222787715703,4.180397331417778,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,18.427149239146342,0.0,9.069409150905207
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:28,bandit,28,3.71393946547494,4.093252605473805,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,18.839125110522357,0.0,6.615938693359945
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:29,bandit,29,3.58893946547494,4.0104651158270315,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.23050218832957,0.0,4.285141758691948
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:30,bandit,30,5.02975041827262,4.150222346311305,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,19.602310412246425,0.0,7.0708846707573505
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:31,bandit,31,4.21393946547494,4.064586369622656,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,19.955528224967434,0.0,4.717340437219483
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:32,bandit,32,4.90475041827262,4.201637537417149,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,20.291085147052392,0.0,7.481473415358509
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:33,bandit,33,4.895541900901097,4.331836146821917,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,20.609864223033103,0.0,10.107399744590584
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:34,bandit,34,4.9130413716877825,4.237119480107737,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,20.912704345214777,0.0,7.602029757361054
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:35,bandit,35,4.0699361996449746,4.1471386467292675,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.20040246128737,0.0,5.2219282694930005
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:36,bandit,36,5.273245464372426,4.2800622006684295,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.473715671556334,0.0,7.96083185601835
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:37,bandit,37,4.792999079229087,4.1879342312619245,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,21.733363221311848,0.0,5.562790263217432
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:38,bandit,38,5.270541900901097,4.318818005974453,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,21.980028393579587,0.0,8.28465075005656
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:39,bandit,39,4.78364569998304,4.224752246302647,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.21436030723394,0.0,5.870418212553732
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:40,bandit,40,5.520541900901097,4.353795120263141,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.436975625205573,0.0,8.576897301926046
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:41,bandit,41,5.268149927917811,4.476385850525609,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,22.648460177278626,0.0,11.148052436829744
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:42,bandit,42,5.27975041827262,4.374441698626245,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,22.849370501748027,0.0,8.590649814988256
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:43,bandit,43,5.273245464372426,4.4960000999705585,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.040235309993957,0.0,11.161117324238843
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:44,bandit,44,4.7880413716877825,4.393075235598947,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.22155687782759,0.0,8.6030614580269
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:45,bandit,45,4.7880413716877825,4.295296614445916,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,23.393812367269543,0.0,6.172908385125554
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:46,bandit,46,5.768149927917811,4.420812269999246,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.557455082239397,0.0,8.864262965869276
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:47,bandit,47,5.398245464372426,4.5400521427749085,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.71291566146076,0.0,11.421049817575812
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:48,bandit,48,5.516034256080317,4.653330021911789,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,23.860603211721052,0.0,13.84999732669702
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:49,bandit,49,5.512509570276173,4.760944007091825,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.00090638446833,0.0,16.15749746036217
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:50,bandit,50,5.266034256080317,4.863177293012859,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.134194398578245,0.0,18.349622587344058
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:51,bandit,51,5.395541900901097,4.741893568989132,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.260818011982664,0.0,15.432141457976854
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:52,bandit,52,4.29858735157374,4.626674031166592,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.38111044471686,0.0,12.66053438507801
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:53,bandit,53,5.643149927917811,4.735620815883888,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.495388255814348,0.0,15.027507665824109
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:54,bandit,54,5.03364569998304,4.62071491571661,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.603952176356962,0.0,12.276132282532902
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:55,bandit,55,5.643149927917811,4.729959656206405,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.707087900872445,0.0,14.662325668406258
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:56,bandit,56,5.151300195186874,4.615336814023001,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.805066839162155,0.0,11.929209384985944
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:57,bandit,57,5.02975041827262,4.506445113948768,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,24.898146830537378,0.0,9.332748915736646
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:58,bandit,58,5.762509570276173,4.621403344526955,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,24.98657282234384,0.0,11.866111469949814
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:59,bandit,59,5.151300195186874,4.512208317927524,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.070577514559982,0.0,9.272805896452324
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:60,bandit,60,5.026300195186874,4.408473042658064,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.150381972165313,0.0,6.809165601629708
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:61,bandit,61,5.887509570276173,4.528329876800786,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,25.22619620689038,0.0,9.468707321548223
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:62,bandit,62,5.523245464372426,4.423788523587663,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.29821972987919,0.0,6.995271955470811
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:63,bandit,63,5.148245464372426,4.324474238035196,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.366642076718563,0.0,4.6455083576972696
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:64,bandit,64,4.776300195186874,4.230125666760353,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.431643306215964,0.0,2.4132329398124055
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:65,bandit,65,5.636047744848593,4.358899869697961,1.3333333333333337,1.3333333333333337,0.0,0.0,3.0,25.493394474238496,0.0,5.292571292821785
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:66,bandit,66,5.145541900901097,4.262830016839979,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.5520580838599,0.0,3.0279427281806957
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:67,bandit,67,4.895541900901097,4.171563656624897,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.607788513000237,0.0,0.8765455917716607
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:68,bandit,68,4.523245464372426,4.084860614420569,1.3333333333333337,1.3333333333333337,0.0,0.0,-2.0,25.660732420683555,0.0,-1.1672816878169225
seed-12039-pa-0.50-pb-0.65,seed-12039-pa-0.50-pb-0.65:69,bandit,69,5.65864569998304,4.24115156873485,1.75,1.75,0.0,0.0,3.0,26.127695799649377,0.0,1.8910823965739236
